,ATPM_flux,GAM_value,Mean_Difference,R2_Score
430,12.99999999999999,110,0.009526964789898801,0.008419919477002713
431,12.99999999999999,120,0.009526964789903112,0.008419919476216453
432,12.99999999999999,130,0.009526964789898541,0.008419919477051674
433,12.99999999999999,140,0.009526964789898335,0.0084199194770882
434,13.099999999999989,10,0.009526964789900711,0.008419919476641669
435,13.099999999999989,20,0.00952696478990029,0.00841991947672649
436,13.099999999999989,30,0.009526964789901442,0.008419919476522097
437,13.099999999999989,40,0.009526964789900344,0.0084199194767125
438,13.099999999999989,50,0.009526964789899332,0.008419919476913673
439,13.099999999999989,60,0.009526964789898552,0.00841991947706111
440,13.099999999999989,70,0.009526964789900843,0.008419919476624127
441,13.099999999999989,80,0.009526964789901301,0.008419919476534976
442,13.099999999999989,90,0.009526964789900018,0.008419919476777782
443,13.099999999999989,100,0.009526964789899561,0.008419919476864934
444,13.099999999999989,110,0.009526964789898812,0.008419919477001048
445,13.099999999999989,120,0.009526964789903208,0.008419919476197912
446,13.099999999999989,130,0.009526964789898538,0.008419919477052451
447,13.099999999999989,140,0.009526964789898335,0.008419919477089421
448,13.199999999999989,10,0.009526964789900642,0.008419919476663984
449,13.199999999999989,20,0.009526964789900515,0.008419919476673421
450,13.199999999999989,30,0.009526964789901457,0.00841991947651377
451,13.199999999999989,40,0.009526964789900456,0.008419919476695625
452,13.199999999999989,50,0.00952696478989908,0.008419919476953308
453,13.199999999999989,60,0.0095269647898984,0.00841991947709364
454,13.199999999999989,70,0.009526964789900845,0.00841991947662557
455,13.199999999999989,80,0.009526964789901279,0.008419919476540527
456,13.199999999999989,90,0.009526964789900021,0.008419919476777338
457,13.199999999999989,100,0.009526964789899558,0.008419919476867599
458,13.199999999999989,110,0.009526964789898772,0.008419919477008153
459,13.199999999999989,120,0.009526964789903196,0.008419919476210125
460,13.199999999999989,130,0.009526964789898429,0.008419919477070659
461,13.199999999999989,140,0.009526964789898331,0.008419919477089532
462,13.299999999999988,10,0.009526964789900668,0.00841991947664944
